read_alias	original_read_name	run_accession	spot_id	read_number	split_fastq_record_number	source_fastq_header
SRR28984805.1924674/1	e2f7b28c-45c4-411e-ba03-cd554be17da3	SRR28984805	1924674	1	7805	@SRR28984805.1924674/1 original_name=e2f7b28c-45c4-411e-ba03-cd554be17da3
SRR28984805.1924763/1	22311b15-7308-483f-bb98-043d180f61a4	SRR28984805	1924763	1	7806	@SRR28984805.1924763/1 original_name=22311b15-7308-483f-bb98-043d180f61a4
SRR28984805.1924948/1	fc1e50c5-4935-4ee4-bde5-9d9b728f1181	SRR28984805	1924948	1	7807	@SRR28984805.1924948/1 original_name=fc1e50c5-4935-4ee4-bde5-9d9b728f1181
SRR28984805.1925008/1	08a3370f-3b53-451d-87ee-486de2fe6de8	SRR28984805	1925008	1	7808	@SRR28984805.1925008/1 original_name=08a3370f-3b53-451d-87ee-486de2fe6de8
SRR28984805.1925153/1	19c15dd9-e84f-42f3-887c-e36a08d62784	SRR28984805	1925153	1	7809	@SRR28984805.1925153/1 original_name=19c15dd9-e84f-42f3-887c-e36a08d62784
SRR28984805.1925211/1	90a802ac-4223-4e68-af7d-64e7ebb395ae	SRR28984805	1925211	1	7810	@SRR28984805.1925211/1 original_name=90a802ac-4223-4e68-af7d-64e7ebb395ae
SRR28984805.1926627/1	ce6bd06c-8a60-4c2a-ab3e-5a838ceb3361	SRR28984805	1926627	1	7811	@SRR28984805.1926627/1 original_name=ce6bd06c-8a60-4c2a-ab3e-5a838ceb3361
SRR28984805.1926640/1	99bcf848-2b69-423d-85e3-07f8967fe1aa	SRR28984805	1926640	1	7812	@SRR28984805.1926640/1 original_name=99bcf848-2b69-423d-85e3-07f8967fe1aa
SRR28984805.1926756/1	b2c9d083-0d69-4e63-8249-3dca811fb114	SRR28984805	1926756	1	7813	@SRR28984805.1926756/1 original_name=b2c9d083-0d69-4e63-8249-3dca811fb114
SRR28984805.1927297/1	5db8c741-38ff-4a9c-b2d8-273404ac46d3	SRR28984805	1927297	1	7814	@SRR28984805.1927297/1 original_name=5db8c741-38ff-4a9c-b2d8-273404ac46d3
SRR28984805.1927422/1	0dad0ce8-411f-4fe9-a485-09f53b38d377	SRR28984805	1927422	1	7815	@SRR28984805.1927422/1 original_name=0dad0ce8-411f-4fe9-a485-09f53b38d377
SRR28984805.1927764/1	5f07c19f-988e-4880-a3f0-85ad1b9d7465	SRR28984805	1927764	1	7816	@SRR28984805.1927764/1 original_name=5f07c19f-988e-4880-a3f0-85ad1b9d7465
SRR28984805.1928212/1	da6768ce-0bc9-471d-807e-19ebc4b2b45d	SRR28984805	1928212	1	7817	@SRR28984805.1928212/1 original_name=da6768ce-0bc9-471d-807e-19ebc4b2b45d
SRR28984805.1928254/1	2b6b4961-9395-4837-9194-04d46c784a19	SRR28984805	1928254	1	7818	@SRR28984805.1928254/1 original_name=2b6b4961-9395-4837-9194-04d46c784a19
SRR28984805.1928596/1	c21adfba-d295-46da-86c0-d774a27cce99	SRR28984805	1928596	1	7819	@SRR28984805.1928596/1 original_name=c21adfba-d295-46da-86c0-d774a27cce99
SRR28984805.1928930/1	c2264bcc-67ae-4612-8284-973f02a154e2	SRR28984805	1928930	1	7820	@SRR28984805.1928930/1 original_name=c2264bcc-67ae-4612-8284-973f02a154e2
SRR28984805.1929092/1	6f69294e-f417-4043-8780-577f573effb3	SRR28984805	1929092	1	7821	@SRR28984805.1929092/1 original_name=6f69294e-f417-4043-8780-577f573effb3
SRR28984805.1929608/1	2bd8a52f-0962-49c9-85cf-97dafc520a29	SRR28984805	1929608	1	7822	@SRR28984805.1929608/1 original_name=2bd8a52f-0962-49c9-85cf-97dafc520a29
SRR28984805.1929655/1	371567f7-cceb-432e-ab15-1340483a5d0b	SRR28984805	1929655	1	7823	@SRR28984805.1929655/1 original_name=371567f7-cceb-432e-ab15-1340483a5d0b
SRR28984805.1929778/1	31432207-7212-477e-b278-6ac3de9c4ebc	SRR28984805	1929778	1	7824	@SRR28984805.1929778/1 original_name=31432207-7212-477e-b278-6ac3de9c4ebc
SRR28984805.1930344/1	86e74140-7ae4-4240-ba12-2b1125d848b2	SRR28984805	1930344	1	7825	@SRR28984805.1930344/1 original_name=86e74140-7ae4-4240-ba12-2b1125d848b2
SRR28984805.1930597/1	66678e28-75a0-4421-8032-902d890f0cbd	SRR28984805	1930597	1	7826	@SRR28984805.1930597/1 original_name=66678e28-75a0-4421-8032-902d890f0cbd
SRR28984805.1930734/1	a3f26e4b-7e4b-4580-87d3-914c9e280130	SRR28984805	1930734	1	7827	@SRR28984805.1930734/1 original_name=a3f26e4b-7e4b-4580-87d3-914c9e280130
SRR28984805.1932613/1	db0fbad2-4da7-46aa-b53b-82a5f194f959	SRR28984805	1932613	1	7828	@SRR28984805.1932613/1 original_name=db0fbad2-4da7-46aa-b53b-82a5f194f959
SRR28984805.1933856/1	ecafa45c-87df-4a43-8c08-f6ac0921072d	SRR28984805	1933856	1	7829	@SRR28984805.1933856/1 original_name=ecafa45c-87df-4a43-8c08-f6ac0921072d
SRR28984805.1933990/1	28e85edc-4512-46d9-b6ce-677abeb01d0c	SRR28984805	1933990	1	7830	@SRR28984805.1933990/1 original_name=28e85edc-4512-46d9-b6ce-677abeb01d0c
SRR28984805.1934011/1	3fadaa44-25e3-4a97-8e54-ea5c2412c34c	SRR28984805	1934011	1	7831	@SRR28984805.1934011/1 original_name=3fadaa44-25e3-4a97-8e54-ea5c2412c34c
SRR28984805.1934037/1	9dbc996f-3b5c-47fd-9a3b-de56b4dd864b	SRR28984805	1934037	1	7832	@SRR28984805.1934037/1 original_name=9dbc996f-3b5c-47fd-9a3b-de56b4dd864b
SRR28984805.1935462/1	fd01c657-306e-47aa-8c06-823ffd5abc9b	SRR28984805	1935462	1	7833	@SRR28984805.1935462/1 original_name=fd01c657-306e-47aa-8c06-823ffd5abc9b
SRR28984805.1935798/1	697641d4-09d5-4c14-8194-222345a9c8a1	SRR28984805	1935798	1	7834	@SRR28984805.1935798/1 original_name=697641d4-09d5-4c14-8194-222345a9c8a1
SRR28984805.1936357/1	5242018f-264f-4578-b90f-fb8b4838f3ff	SRR28984805	1936357	1	7835	@SRR28984805.1936357/1 original_name=5242018f-264f-4578-b90f-fb8b4838f3ff
SRR28984805.1936447/1	8615a349-286c-473a-b067-5e5405077581	SRR28984805	1936447	1	7836	@SRR28984805.1936447/1 original_name=8615a349-286c-473a-b067-5e5405077581
SRR28984805.1936557/1	d083a7ef-c90f-4dc2-b39d-8aa3e5cdb14b	SRR28984805	1936557	1	7837	@SRR28984805.1936557/1 original_name=d083a7ef-c90f-4dc2-b39d-8aa3e5cdb14b
SRR28984805.1936720/1	08e60294-3411-46af-acf2-2fdddc342b81	SRR28984805	1936720	1	7838	@SRR28984805.1936720/1 original_name=08e60294-3411-46af-acf2-2fdddc342b81
SRR28984805.1936897/1	f098ac8b-0830-4ffc-92fe-c3736c0e0b49	SRR28984805	1936897	1	7839	@SRR28984805.1936897/1 original_name=f098ac8b-0830-4ffc-92fe-c3736c0e0b49
SRR28984805.1937390/1	f56ea963-323b-4fe5-979c-3ff6d35cf55b	SRR28984805	1937390	1	7840	@SRR28984805.1937390/1 original_name=f56ea963-323b-4fe5-979c-3ff6d35cf55b
SRR28984805.1937405/1	98c9db90-3f3e-4f3d-bc16-91a956d1175a	SRR28984805	1937405	1	7841	@SRR28984805.1937405/1 original_name=98c9db90-3f3e-4f3d-bc16-91a956d1175a
SRR28984805.1937514/1	90b9b83f-19ed-4f09-8d5b-51799f2bb62e	SRR28984805	1937514	1	7842	@SRR28984805.1937514/1 original_name=90b9b83f-19ed-4f09-8d5b-51799f2bb62e
SRR28984805.1938525/1	3343513c-37af-4f59-be6c-1b10b90485d0	SRR28984805	1938525	1	7843	@SRR28984805.1938525/1 original_name=3343513c-37af-4f59-be6c-1b10b90485d0
SRR28984805.1938754/1	57ec93f1-597f-4ee1-ab55-fed0b27e4e9c	SRR28984805	1938754	1	7844	@SRR28984805.1938754/1 original_name=57ec93f1-597f-4ee1-ab55-fed0b27e4e9c
SRR28984805.1939046/1	60f4872b-81a6-41b8-9782-e0c6ec2a143f	SRR28984805	1939046	1	7845	@SRR28984805.1939046/1 original_name=60f4872b-81a6-41b8-9782-e0c6ec2a143f
SRR28984805.1939354/1	532d869c-afed-4263-9d8c-58559828fe3d	SRR28984805	1939354	1	7846	@SRR28984805.1939354/1 original_name=532d869c-afed-4263-9d8c-58559828fe3d
SRR28984805.1939503/1	eb97900a-28a1-49ea-bc8a-399427e3820d	SRR28984805	1939503	1	7847	@SRR28984805.1939503/1 original_name=eb97900a-28a1-49ea-bc8a-399427e3820d
SRR28984805.1939891/1	2d815c97-a4f6-4522-9c47-af9b0a220017	SRR28984805	1939891	1	7848	@SRR28984805.1939891/1 original_name=2d815c97-a4f6-4522-9c47-af9b0a220017
SRR28984805.1939895/1	1bfa5814-3bb3-49f1-962a-cebc9722081b	SRR28984805	1939895	1	7849	@SRR28984805.1939895/1 original_name=1bfa5814-3bb3-49f1-962a-cebc9722081b
SRR28984805.1940510/1	b88e4f2d-d98b-4baa-82c3-b8f331e63ce6	SRR28984805	1940510	1	7850	@SRR28984805.1940510/1 original_name=b88e4f2d-d98b-4baa-82c3-b8f331e63ce6
SRR28984805.1941739/1	fbe4ce02-dc75-4e01-a560-df31a6e0021e	SRR28984805	1941739	1	7851	@SRR28984805.1941739/1 original_name=fbe4ce02-dc75-4e01-a560-df31a6e0021e
SRR28984805.1942122/1	4c7c460a-7727-4f1f-9a5f-0ec1086633ef	SRR28984805	1942122	1	7852	@SRR28984805.1942122/1 original_name=4c7c460a-7727-4f1f-9a5f-0ec1086633ef
SRR28984805.1942800/1	6a40a99c-c826-47f7-ad96-fa5b778c7a46	SRR28984805	1942800	1	7853	@SRR28984805.1942800/1 original_name=6a40a99c-c826-47f7-ad96-fa5b778c7a46
SRR28984805.1942899/1	109bdb8f-d73f-45f0-9a31-804570e86e0a	SRR28984805	1942899	1	7854	@SRR28984805.1942899/1 original_name=109bdb8f-d73f-45f0-9a31-804570e86e0a
SRR28984805.1943732/1	9034c940-ff41-430d-bc4d-010aad294eb3	SRR28984805	1943732	1	7855	@SRR28984805.1943732/1 original_name=9034c940-ff41-430d-bc4d-010aad294eb3
SRR28984805.1943754/1	97b0dd02-6839-401c-b4d4-887e9abd8c50	SRR28984805	1943754	1	7856	@SRR28984805.1943754/1 original_name=97b0dd02-6839-401c-b4d4-887e9abd8c50
SRR28984805.1944337/1	f818f2d6-08de-4632-b70c-ce116d68df64	SRR28984805	1944337	1	7857	@SRR28984805.1944337/1 original_name=f818f2d6-08de-4632-b70c-ce116d68df64
SRR28984805.1944352/1	71b6f794-5cd2-40af-8934-f94d1399cc95	SRR28984805	1944352	1	7858	@SRR28984805.1944352/1 original_name=71b6f794-5cd2-40af-8934-f94d1399cc95
SRR28984805.1944663/1	132c9fdb-e538-4946-9d7d-b49af85bfc98	SRR28984805	1944663	1	7859	@SRR28984805.1944663/1 original_name=132c9fdb-e538-4946-9d7d-b49af85bfc98
SRR28984805.1944716/1	d7cb5ca7-728c-4fda-8b67-de303ee1a1f2	SRR28984805	1944716	1	7860	@SRR28984805.1944716/1 original_name=d7cb5ca7-728c-4fda-8b67-de303ee1a1f2
SRR28984805.1944984/1	5152fecd-b5f4-4d37-85fd-5b0a8d54ff94	SRR28984805	1944984	1	7861	@SRR28984805.1944984/1 original_name=5152fecd-b5f4-4d37-85fd-5b0a8d54ff94
SRR28984805.1945180/1	bd4d61b2-bb1d-4070-8d23-c04ca3e5d8b0	SRR28984805	1945180	1	7862	@SRR28984805.1945180/1 original_name=bd4d61b2-bb1d-4070-8d23-c04ca3e5d8b0
SRR28984805.1945439/1	6d4de1d8-de90-4ab8-968a-df51d7ce77a8	SRR28984805	1945439	1	7863	@SRR28984805.1945439/1 original_name=6d4de1d8-de90-4ab8-968a-df51d7ce77a8
SRR28984805.1945808/1	b5bafe02-11ce-490c-9aed-0f5b3af0f56a	SRR28984805	1945808	1	7864	@SRR28984805.1945808/1 original_name=b5bafe02-11ce-490c-9aed-0f5b3af0f56a
SRR28984805.1946282/1	32845fb4-137f-4732-819f-7fa7fc1a2c9d	SRR28984805	1946282	1	7865	@SRR28984805.1946282/1 original_name=32845fb4-137f-4732-819f-7fa7fc1a2c9d
SRR28984805.1946383/1	63771e2d-9e35-4064-9684-aa11989651bd	SRR28984805	1946383	1	7866	@SRR28984805.1946383/1 original_name=63771e2d-9e35-4064-9684-aa11989651bd
SRR28984805.1947321/1	e2207c4a-07aa-4801-801c-9848d7ad7b3e	SRR28984805	1947321	1	7867	@SRR28984805.1947321/1 original_name=e2207c4a-07aa-4801-801c-9848d7ad7b3e
SRR28984805.1947347/1	de3bdd78-1a24-43bc-bed1-93b1c88152a1	SRR28984805	1947347	1	7868	@SRR28984805.1947347/1 original_name=de3bdd78-1a24-43bc-bed1-93b1c88152a1
SRR28984805.1947496/1	5d3b9df8-3660-4b00-acac-667d5ea574f9	SRR28984805	1947496	1	7869	@SRR28984805.1947496/1 original_name=5d3b9df8-3660-4b00-acac-667d5ea574f9
SRR28984805.1947770/1	dc7f50f7-0144-4da6-8b23-f755e6383402	SRR28984805	1947770	1	7870	@SRR28984805.1947770/1 original_name=dc7f50f7-0144-4da6-8b23-f755e6383402
SRR28984805.1948181/1	39f50153-da8f-455a-b96a-e20d81b01be6	SRR28984805	1948181	1	7871	@SRR28984805.1948181/1 original_name=39f50153-da8f-455a-b96a-e20d81b01be6
SRR28984805.1948447/1	ca1e8dc3-a774-47d9-8121-9a528cce05c8	SRR28984805	1948447	1	7872	@SRR28984805.1948447/1 original_name=ca1e8dc3-a774-47d9-8121-9a528cce05c8
SRR28984805.1948712/1	94545926-13b5-45f3-b2da-4a1ca9044781	SRR28984805	1948712	1	7873	@SRR28984805.1948712/1 original_name=94545926-13b5-45f3-b2da-4a1ca9044781
SRR28984805.1949221/1	dc1d8331-b32a-45f7-b37d-79cd05953b05	SRR28984805	1949221	1	7874	@SRR28984805.1949221/1 original_name=dc1d8331-b32a-45f7-b37d-79cd05953b05
SRR28984805.1950465/1	e830d31a-2328-4d97-bb1f-a0ebfae928bf	SRR28984805	1950465	1	7875	@SRR28984805.1950465/1 original_name=e830d31a-2328-4d97-bb1f-a0ebfae928bf
SRR28984805.1951073/1	bce716c5-fda9-436d-a022-4cbdaa1c8682	SRR28984805	1951073	1	7876	@SRR28984805.1951073/1 original_name=bce716c5-fda9-436d-a022-4cbdaa1c8682
SRR28984805.1951924/1	dd35290c-d5f2-4600-a54e-0c5c700a3e8e	SRR28984805	1951924	1	7877	@SRR28984805.1951924/1 original_name=dd35290c-d5f2-4600-a54e-0c5c700a3e8e
SRR28984805.1951972/1	cbadd499-b440-42eb-9298-18d07f728b72	SRR28984805	1951972	1	7878	@SRR28984805.1951972/1 original_name=cbadd499-b440-42eb-9298-18d07f728b72
SRR28984805.1952180/1	53506815-6f82-44c2-b319-fcc4524e609a	SRR28984805	1952180	1	7879	@SRR28984805.1952180/1 original_name=53506815-6f82-44c2-b319-fcc4524e609a
SRR28984805.1952386/1	ad3f4f99-6e2a-45e5-8f6b-408248fe674c	SRR28984805	1952386	1	7880	@SRR28984805.1952386/1 original_name=ad3f4f99-6e2a-45e5-8f6b-408248fe674c
SRR28984805.1952819/1	4bd2bc35-dfba-4352-b292-539922261bdf	SRR28984805	1952819	1	7881	@SRR28984805.1952819/1 original_name=4bd2bc35-dfba-4352-b292-539922261bdf
SRR28984805.1952852/1	b61d1935-7722-43fc-910e-fb229566401c	SRR28984805	1952852	1	7882	@SRR28984805.1952852/1 original_name=b61d1935-7722-43fc-910e-fb229566401c
SRR28984805.1952908/1	952786c4-9aae-4f4e-88aa-d4423157728d	SRR28984805	1952908	1	7883	@SRR28984805.1952908/1 original_name=952786c4-9aae-4f4e-88aa-d4423157728d
SRR28984805.1953093/1	08ded4c4-2db2-49a7-bca0-ac6e3f900b1f	SRR28984805	1953093	1	7884	@SRR28984805.1953093/1 original_name=08ded4c4-2db2-49a7-bca0-ac6e3f900b1f
SRR28984805.1953262/1	6d89c295-eab8-492d-8dae-127923cc82d1	SRR28984805	1953262	1	7885	@SRR28984805.1953262/1 original_name=6d89c295-eab8-492d-8dae-127923cc82d1
SRR28984805.1953457/1	d03b5f71-972d-4ba5-9a20-b90091cd2630	SRR28984805	1953457	1	7886	@SRR28984805.1953457/1 original_name=d03b5f71-972d-4ba5-9a20-b90091cd2630
SRR28984805.1953652/1	6d21c4f5-19ff-4b9e-b24b-9dc9398f7aad	SRR28984805	1953652	1	7887	@SRR28984805.1953652/1 original_name=6d21c4f5-19ff-4b9e-b24b-9dc9398f7aad
SRR28984805.1953725/1	dc113994-4963-4a36-b6d2-ec206bff174b	SRR28984805	1953725	1	7888	@SRR28984805.1953725/1 original_name=dc113994-4963-4a36-b6d2-ec206bff174b
SRR28984805.1953768/1	8d6effb4-3387-49f7-b831-ef3c085b64eb	SRR28984805	1953768	1	7889	@SRR28984805.1953768/1 original_name=8d6effb4-3387-49f7-b831-ef3c085b64eb
SRR28984805.1953859/1	3e499a1c-225f-4b44-a0d8-7fdbf17af65b	SRR28984805	1953859	1	7890	@SRR28984805.1953859/1 original_name=3e499a1c-225f-4b44-a0d8-7fdbf17af65b
SRR28984805.1953894/1	3dd0cfa3-b5d3-420d-b931-d7b81a715296	SRR28984805	1953894	1	7891	@SRR28984805.1953894/1 original_name=3dd0cfa3-b5d3-420d-b931-d7b81a715296
SRR28984805.1954077/1	6537f35f-94ce-4b36-8265-5267c52a0dc6	SRR28984805	1954077	1	7892	@SRR28984805.1954077/1 original_name=6537f35f-94ce-4b36-8265-5267c52a0dc6
SRR28984805.1954214/1	1bf3caf3-ed2f-4512-9236-82f090ebad32	SRR28984805	1954214	1	7893	@SRR28984805.1954214/1 original_name=1bf3caf3-ed2f-4512-9236-82f090ebad32
SRR28984805.1954346/1	3f1a2e2c-804f-40c2-ac92-24a5b02a9cf6	SRR28984805	1954346	1	7894	@SRR28984805.1954346/1 original_name=3f1a2e2c-804f-40c2-ac92-24a5b02a9cf6
SRR28984805.1954892/1	b80f1bda-66ff-4b7d-996c-5d67111222d0	SRR28984805	1954892	1	7895	@SRR28984805.1954892/1 original_name=b80f1bda-66ff-4b7d-996c-5d67111222d0
SRR28984805.1955104/1	bff999c3-68cd-4b0c-a701-5ac839f715d9	SRR28984805	1955104	1	7896	@SRR28984805.1955104/1 original_name=bff999c3-68cd-4b0c-a701-5ac839f715d9
SRR28984805.1955110/1	a33fdc04-e039-4fc9-8fc5-39d893c63df2	SRR28984805	1955110	1	7897	@SRR28984805.1955110/1 original_name=a33fdc04-e039-4fc9-8fc5-39d893c63df2
SRR28984805.1955230/1	bae846b2-9eb1-4347-a1bc-3883d0135d01	SRR28984805	1955230	1	7898	@SRR28984805.1955230/1 original_name=bae846b2-9eb1-4347-a1bc-3883d0135d01
SRR28984805.1955301/1	b81cd240-3009-4261-a70b-32e33a5515d2	SRR28984805	1955301	1	7899	@SRR28984805.1955301/1 original_name=b81cd240-3009-4261-a70b-32e33a5515d2
SRR28984805.1955374/1	19749dc3-f5b9-4312-9965-3aed5aab479b	SRR28984805	1955374	1	7900	@SRR28984805.1955374/1 original_name=19749dc3-f5b9-4312-9965-3aed5aab479b
SRR28984805.1955820/1	1e60a474-d4a2-4770-9fa6-7bb48c70ceec	SRR28984805	1955820	1	7901	@SRR28984805.1955820/1 original_name=1e60a474-d4a2-4770-9fa6-7bb48c70ceec
SRR28984805.1956000/1	96df85e9-8f15-42e8-8c82-0dd8b1d99197	SRR28984805	1956000	1	7902	@SRR28984805.1956000/1 original_name=96df85e9-8f15-42e8-8c82-0dd8b1d99197
SRR28984805.1956679/1	49df1fa4-9ecd-4e20-824c-48de9f149872	SRR28984805	1956679	1	7903	@SRR28984805.1956679/1 original_name=49df1fa4-9ecd-4e20-824c-48de9f149872
SRR28984805.1956725/1	23bbd248-3a76-453a-bec7-8bcef23e7e8c	SRR28984805	1956725	1	7904	@SRR28984805.1956725/1 original_name=23bbd248-3a76-453a-bec7-8bcef23e7e8c
SRR28984805.1956943/1	56762d2c-b170-434c-add9-f15571eaf5d5	SRR28984805	1956943	1	7905	@SRR28984805.1956943/1 original_name=56762d2c-b170-434c-add9-f15571eaf5d5
SRR28984805.1956970/1	47e50155-77f6-43c4-ad3e-75aa5646b1eb	SRR28984805	1956970	1	7906	@SRR28984805.1956970/1 original_name=47e50155-77f6-43c4-ad3e-75aa5646b1eb
SRR28984805.1957756/1	5c97b475-98bb-4239-bdb9-d82a5ba1a372	SRR28984805	1957756	1	7907	@SRR28984805.1957756/1 original_name=5c97b475-98bb-4239-bdb9-d82a5ba1a372
SRR28984805.1957873/1	70c469a6-7c9c-4925-8703-326c383d7297	SRR28984805	1957873	1	7908	@SRR28984805.1957873/1 original_name=70c469a6-7c9c-4925-8703-326c383d7297
SRR28984805.1958004/1	03c8919b-7ac9-4e01-ba20-31402bff859b	SRR28984805	1958004	1	7909	@SRR28984805.1958004/1 original_name=03c8919b-7ac9-4e01-ba20-31402bff859b
SRR28984805.1958127/1	2bbbbb54-7133-45b6-a387-11a59c6f86cd	SRR28984805	1958127	1	7910	@SRR28984805.1958127/1 original_name=2bbbbb54-7133-45b6-a387-11a59c6f86cd
SRR28984805.1958139/1	38260e06-4f99-4649-8656-58dff545494f	SRR28984805	1958139	1	7911	@SRR28984805.1958139/1 original_name=38260e06-4f99-4649-8656-58dff545494f
SRR28984805.1958217/1	8525b1cc-142f-40ba-a708-b3434821b8c5	SRR28984805	1958217	1	7912	@SRR28984805.1958217/1 original_name=8525b1cc-142f-40ba-a708-b3434821b8c5
SRR28984805.1958771/1	ced26c7e-1673-4471-a230-12c361d38dee	SRR28984805	1958771	1	7913	@SRR28984805.1958771/1 original_name=ced26c7e-1673-4471-a230-12c361d38dee
SRR28984805.1958789/1	3f17d86c-61e6-4115-943e-919470b3930e	SRR28984805	1958789	1	7914	@SRR28984805.1958789/1 original_name=3f17d86c-61e6-4115-943e-919470b3930e
SRR28984805.1959072/1	156100fc-70c6-4c98-b89c-d5b14e10d527	SRR28984805	1959072	1	7915	@SRR28984805.1959072/1 original_name=156100fc-70c6-4c98-b89c-d5b14e10d527
SRR28984805.1959079/1	cc566fd5-70af-4159-b3f3-c2d4c6c9bacf	SRR28984805	1959079	1	7916	@SRR28984805.1959079/1 original_name=cc566fd5-70af-4159-b3f3-c2d4c6c9bacf
SRR28984805.1959205/1	14552533-9b1d-4198-bb2b-1ee2ada995c7	SRR28984805	1959205	1	7917	@SRR28984805.1959205/1 original_name=14552533-9b1d-4198-bb2b-1ee2ada995c7
SRR28984805.1959392/1	811ce29f-cdc0-472b-aa9b-00388538c8c1	SRR28984805	1959392	1	7918	@SRR28984805.1959392/1 original_name=811ce29f-cdc0-472b-aa9b-00388538c8c1
SRR28984805.1959400/1	8a033ad9-bb16-45ed-9237-9469dc38794e	SRR28984805	1959400	1	7919	@SRR28984805.1959400/1 original_name=8a033ad9-bb16-45ed-9237-9469dc38794e
SRR28984805.1959888/1	747a011f-23ce-4a5b-a399-d04f5eedb65d	SRR28984805	1959888	1	7920	@SRR28984805.1959888/1 original_name=747a011f-23ce-4a5b-a399-d04f5eedb65d
SRR28984805.1959945/1	721c70a4-aed3-44ec-a3e7-398d88d41144	SRR28984805	1959945	1	7921	@SRR28984805.1959945/1 original_name=721c70a4-aed3-44ec-a3e7-398d88d41144
SRR28984805.1960598/1	99e2260e-83cc-4d90-aab5-e374993f2573	SRR28984805	1960598	1	7922	@SRR28984805.1960598/1 original_name=99e2260e-83cc-4d90-aab5-e374993f2573
SRR28984805.1960817/1	b55fe74d-7af2-49fc-8bc7-f920827a8f68	SRR28984805	1960817	1	7923	@SRR28984805.1960817/1 original_name=b55fe74d-7af2-49fc-8bc7-f920827a8f68
SRR28984805.1960866/1	e0a15f44-6e1c-4ee2-935f-4bc8cf50aead	SRR28984805	1960866	1	7924	@SRR28984805.1960866/1 original_name=e0a15f44-6e1c-4ee2-935f-4bc8cf50aead
SRR28984805.1960980/1	37a97469-9da1-4f84-afb8-d25b6b076285	SRR28984805	1960980	1	7925	@SRR28984805.1960980/1 original_name=37a97469-9da1-4f84-afb8-d25b6b076285
SRR28984805.1961549/1	ead1a9f6-a7ee-4cec-9b56-13029da759e0	SRR28984805	1961549	1	7926	@SRR28984805.1961549/1 original_name=ead1a9f6-a7ee-4cec-9b56-13029da759e0
SRR28984805.1961849/1	1b20eac1-6831-44c8-a282-197b85446caf	SRR28984805	1961849	1	7927	@SRR28984805.1961849/1 original_name=1b20eac1-6831-44c8-a282-197b85446caf
SRR28984805.1962234/1	45063a84-caaf-430f-ad8d-ce4f15cf3af1	SRR28984805	1962234	1	7928	@SRR28984805.1962234/1 original_name=45063a84-caaf-430f-ad8d-ce4f15cf3af1
SRR28984805.1962780/1	77196cbb-46a0-459d-9f72-499c6b8e9991	SRR28984805	1962780	1	7929	@SRR28984805.1962780/1 original_name=77196cbb-46a0-459d-9f72-499c6b8e9991
SRR28984805.1963036/1	71580c41-0d51-4fb2-bb83-42080243a0e4	SRR28984805	1963036	1	7930	@SRR28984805.1963036/1 original_name=71580c41-0d51-4fb2-bb83-42080243a0e4
SRR28984805.1963064/1	7b3456be-a882-458e-851c-d06939700dbc	SRR28984805	1963064	1	7931	@SRR28984805.1963064/1 original_name=7b3456be-a882-458e-851c-d06939700dbc
SRR28984805.1963894/1	42321e90-ee48-4d67-bd88-3c335403fe25	SRR28984805	1963894	1	7932	@SRR28984805.1963894/1 original_name=42321e90-ee48-4d67-bd88-3c335403fe25
SRR28984805.1964129/1	d896338e-483c-44fb-a6b5-d211948761ce	SRR28984805	1964129	1	7933	@SRR28984805.1964129/1 original_name=d896338e-483c-44fb-a6b5-d211948761ce
SRR28984805.1964204/1	86d2cc8b-0d8c-404a-9d94-6f76f5c26888	SRR28984805	1964204	1	7934	@SRR28984805.1964204/1 original_name=86d2cc8b-0d8c-404a-9d94-6f76f5c26888
SRR28984805.1965131/1	ee5418fc-07f8-4af9-9ca0-df862b518c83	SRR28984805	1965131	1	7935	@SRR28984805.1965131/1 original_name=ee5418fc-07f8-4af9-9ca0-df862b518c83
SRR28984805.1965370/1	3642d923-c03c-4910-a113-fe5621a2443f	SRR28984805	1965370	1	7936	@SRR28984805.1965370/1 original_name=3642d923-c03c-4910-a113-fe5621a2443f
SRR28984805.1966013/1	1000cbf9-ff45-418d-8f7b-789a1665ea1a	SRR28984805	1966013	1	7937	@SRR28984805.1966013/1 original_name=1000cbf9-ff45-418d-8f7b-789a1665ea1a
SRR28984805.1966026/1	2e5fc1fd-7955-4322-ab25-b383614a533f	SRR28984805	1966026	1	7938	@SRR28984805.1966026/1 original_name=2e5fc1fd-7955-4322-ab25-b383614a533f
SRR28984805.1966559/1	5001ebf8-9aac-4005-91c8-5e630a513797	SRR28984805	1966559	1	7939	@SRR28984805.1966559/1 original_name=5001ebf8-9aac-4005-91c8-5e630a513797
SRR28984805.1966606/1	1b810b3f-fa9a-4a2a-8d09-0b8078572918	SRR28984805	1966606	1	7940	@SRR28984805.1966606/1 original_name=1b810b3f-fa9a-4a2a-8d09-0b8078572918
SRR28984805.1966856/1	cf82dcc3-d97a-4a59-82a1-8fadef6a87b6	SRR28984805	1966856	1	7941	@SRR28984805.1966856/1 original_name=cf82dcc3-d97a-4a59-82a1-8fadef6a87b6
SRR28984805.1967481/1	b4dc3df9-fd3b-4bd7-87e5-2ebedf646607	SRR28984805	1967481	1	7942	@SRR28984805.1967481/1 original_name=b4dc3df9-fd3b-4bd7-87e5-2ebedf646607
