pair_id	hic_contact_enrichment	hic_feature	hic_n_replicates	hic_n_bin_pairs	hic_partial_enrichment	hic_status	hic_qc_reasons	hic_assembly	hic_resolution
Pkm:Naca			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Ostf1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Pdcd6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Pfdn5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Pgam1-ps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Pgap2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Pgd			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Pgk1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Pirb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Plekho1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Plgrkt			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Prcp			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Prdx1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Prdx5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Ptpn18			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rab1a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rpl17-ps5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rpl26			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rpl27a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rpl29			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rpl31-ps8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rpl32			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rpl34-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rpl36a-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rpl7a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rplp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rps12-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rps15a-ps6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rps2-ps10			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rps24			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Rps9			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Sdhc			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Slc11a1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Snhg3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Sod2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Spp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Sra1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Stx7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Supt4a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Syf2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Tm9sf2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Tpra1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Tpt1-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Trex1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Tspo			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Ubb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Ubc			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkm:Vti1b			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkn1:Gm10221			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkn1:Lsm2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkn1:Mcts1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkn1:Rpl27			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkn2:Cdh10			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pknox1:Lgals1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkp2:Gm5481			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pkp4:Hacd1	1.1780610348417304	0.7467951907849434	3	1	1.1780610348417304	observed_all_replicates		GRCm39	500000
Pla2g12a:Casp6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g15:Cd63			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g15:Fkbp8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g15:Gm28437			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g15:Psmb8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g15:Rpl32			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g15:Tle5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g4a:Coq10b			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g4a:Psap			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:AW112010			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Cd52			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Cdc5l			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Ctsb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Ftl1-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Gm10073			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Gm10709			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Gm15427			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Gng5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Gpi1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Hspa8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Lgals1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Ly6e			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Serinc3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Srd5a3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Strap			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Tgtp2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pla2g7:Tpp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plaa:Gm10123			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plaa:Gm12338			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plaa:Oma1	1.1078165186274969	0.6851027779287615	3	1	1.1078165186274969	observed_all_replicates		GRCm39	500000
Plaat3:Plaat5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plac8:Rps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Platr1:Klhl12			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plau:Clta			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plau:Sirt2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plaur:Lgals3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plcb3:Gm12537			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plcb3:Slc25a3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plcb3:Vps28			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plcd1:Taf10			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plcg2:Pirb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plcg2:Pkm			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Capg			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Cd36			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Cd68			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Eef2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Gm10076			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Gm10123			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Gm5641			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Gm9794			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Hspa8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Icam1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Ifitm2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Lgals1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Lrp12			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Naxe			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Ndufa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Oaz1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Ppp4c			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Psma7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Rack1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Retnla			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Rpl13a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Rplp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Rplp2-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Rps10			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Rps24			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Rps26-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Slc25a5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Slirp			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Spcs2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Tmem258			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Uqcrc1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld3:Vti1b			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Capns1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Cox7a2l			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Ctss			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Esyt1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Folr2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Grap			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:H2-D1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Hint2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Iigp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Ldha			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Lgals3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Man2b1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Pcbp2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Prcp			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Psmb8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Rack1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Rpl10-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Rpl18			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Rpl41			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Rplp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Rps15			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Rps4x			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Snx2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Tapbpl			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pld4:Tmsb4x			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plec:Brk1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plec:Gm14303			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plec:Ifi27l2a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plec:Irf7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plek:Eldr			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plek:Mir146			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plek:Pgk1	0.8592804980926223	0.4428431981587276	3	1	0.8592804980926223	observed_all_replicates		GRCm39	500000
Plekha2:Rftn1	1.4591045294307532	0.9701943756903252	3	1	1.4591045294307532	observed_all_replicates		GRCm39	500000
Plekha5:Dera			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhb2:H2-T22			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhb2:Hnrnpa2b1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhb2:Ostf1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhb2:Pigt			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhb2:Rack1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhb2:Rps15			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhb2:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhf2:Brca1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhf2:Dedd			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhf2:Rps12l1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhj1:C1qa			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhj1:Ctsb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhj1:Dot1l			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhj1:Dpm3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhj1:Fth1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhj1:Pkm			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhj1:Rps15			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhj1:Xdh			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhm2:4930455G09Rik	6.044989874606293	2.710390960258127	3	1	6.044989874606293	observed_all_replicates		GRCm39	500000
Plekhm2:Map4	1.993625079674769	1.3182445700777083	3	1	1.993625079674769	observed_all_replicates		GRCm39	500000
Plekhm2:Nedd8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhm2:Txnl1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhm3:Eef1a1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhm3:Ogdh			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhm3:Psmb3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhn1:Ddx60			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhn1:Perm1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhn1:Pgs1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekhn1:Tmem243			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho1:Vps45			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Calr			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Cuta			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Gm17749			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Icam1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Idnk			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Ifi205			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Pdha1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Rbm8a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Rpl41			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Rps24			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Vps72			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plekho2:Xdh			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plin2:Cd200r1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plin2:Lgals1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plin2:Ndufa7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plk2:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plk2:Rack1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plod1:Gm34471			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plp2:Atp6v1b2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plp2:Cd68			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plp2:Eif3f			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plp2:Gm12481			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plp2:Gm15500			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plp2:Mbd3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plp2:Rpl39-ps			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plp2:Rplp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plp2:Rps21			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plp2:Sft2d1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plp2:Stx4a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plpp2:Rpl31-ps8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plpp2:Taldo1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plpp6:Lsp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plscr3:Rpl3-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Acot8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Adam8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Anxa2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Ap2m1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Atp5o			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Bcat2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:C3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Ccl5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Cd68			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Cd72			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Cd74			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Cenpx			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Dut			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Eloc			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Fth1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Gm10076			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Gm10275			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Gm10925			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Gm12191			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Gm12918			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Gm2000			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Gm6548			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Gm7331			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Grn			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Gusb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:H2-D1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Ifi27l2a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Ldha			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Lgals3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Lilrb4a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Nagk			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Ncf1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Neurl2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Nos2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Otulinl			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Pdia3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Pkm			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Ppib			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Prdx1	3.333721726271929	1.9387456216441854	3	1	3.333721726271929	observed_all_replicates		GRCm39	500000
Pltp:Rpl23			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Rpl6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Rpl7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Rps15			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Rps17			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Rps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Rps24			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Rps26-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Rps9			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Rpsa			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Rrbp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Sptlc1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Stab1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Taldo1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Trim47			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Ube2f			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pltp:Znhit1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxdc1:Ptpro			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxna1:Gm10243			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxna1:Gpx4-ps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxna1:Prdx1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxna1:Rpap1	0.8241629881143396	0.4050807110213696	3	1	0.8241629881143396	observed_all_replicates		GRCm39	500000
Plxna1:Rps19			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxna1:Trappc8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnb2:Atp6v0d1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnb2:Clpp			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnb2:Ctsd			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnb2:Gm28661			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnb2:H2-D1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnb2:Ifitm6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnb2:Rplp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnb2:Rps23-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnb2:Tomm7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnc1:Gm48689			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnc1:Ppp1r2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnc1:Sdccag8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnc1:Speg			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnc1:Tnfaip8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnd1:Capg			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnd1:Gm14303			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnd1:Trappc4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Plxnd1:Vmp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pml:Adgre1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pml:Ccl5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pml:Parp9			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pml:Rbm6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmm2:Itgb2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmm2:Morf4l1	0.93190041565112	0.5179311610085482	3	1	0.93190041565112	observed_all_replicates		GRCm39	500000
Pmm2:Rpl36			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:B430319H21Rik			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:Fbxl17			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:Fth1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:Gm10073			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:Gm11808			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:Lamp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:Lyz2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:Ppt2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:Rpl9-ps6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:Rps4x			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:Rps6-ps4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:Rps7-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmp22:Spp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmpca:Ctsb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmpcb:Ahnak			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmpcb:Lgals1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmpcb:Rplp0			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmpcb:Tpt1-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmvk:Ccl5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmvk:Lgals1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pmvk:Rpl36a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pnisr:Gpnmb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Pnkd:Snrpd1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
