timestamp,name,utilization_gpu_percent,memory_used_mib,power_draw_w
2026/09/19 22:46:22.168, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:23.443, NVIDIA A100-SXM4-80GB, 0, 1, 61.56
2026/09/19 22:46:24.467, NVIDIA A100-SXM4-80GB, 0, 1, 75.50
2026/09/19 22:46:25.490, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:26.520, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:27.550, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:28.579, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:29.608, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:30.637, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:31.666, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:32.696, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:33.725, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:34.751, NVIDIA A100-SXM4-80GB, 0, 1, 75.17
2026/09/19 22:46:35.772, NVIDIA A100-SXM4-80GB, 0, 1, 75.17
2026/09/19 22:46:36.794, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:37.823, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:38.852, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:39.882, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:40.911, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:41.940, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:42.969, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:43.999, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:45.029, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:46.056, NVIDIA A100-SXM4-80GB, 0, 1, 75.17
2026/09/19 22:46:47.079, NVIDIA A100-SXM4-80GB, 0, 1, 75.50
2026/09/19 22:46:48.102, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:49.131, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:50.161, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
